,FileName,XMin,XMax,YMin,YMax,ClassName
3623,391de18d33200dcf.jpg,0.234375,0.796875,0.041841,0.870293,Traffic sign
3624,3927cf01a09b340c.jpg,0.325,0.78625,0.3775,0.810833,Person
3625,3927cf01a09b340c.jpg,0.1225,0.2525,0.661667,0.7375,Person
3626,3927cf01a09b340c.jpg,0.18,0.26,0.65,0.7425,Person
3627,3927cf01a09b340c.jpg,0.2825,0.37625,0.579167,0.730833,Person
3628,3929b7fb17547344.jpg,0.6503909999999999,0.96875,0.070312,0.981771,Person
3629,3934f1d72f47476f.jpg,0.32656199999999996,0.335938,0.457812,0.478125,Traffic light
3630,3934f1d72f47476f.jpg,0.382812,0.410937,0.471875,0.49843699999999996,Traffic light
3631,3934f1d72f47476f.jpg,0.654688,0.684375,0.265625,0.328125,Traffic light
3632,3939e12657a7255f.jpg,0.0,0.999199,0.034375,0.983125,Person
3633,39537e0c46ad6e69.jpg,0.185907,0.215892,0.722,0.776,Traffic light
3634,39537e0c46ad6e69.jpg,0.305847,0.325337,0.738,0.784,Traffic light
3635,39537e0c46ad6e69.jpg,0.893553,0.923538,0.604,0.72,Traffic light
3636,39537e0c46ad6e69.jpg,0.989505,0.998501,0.596,0.666,Traffic light
3637,3960c409593ddbba.jpg,0.068125,0.104375,0.48148100000000005,0.625421,Car
3638,396bc4df31a5b217.jpg,0.04,0.054375,0.6525,0.678333,Traffic light
3639,396bc4df31a5b217.jpg,0.07,0.086875,0.639167,0.665,Traffic light
3640,396bc4df31a5b217.jpg,0.1975,0.22,0.5925,0.626667,Traffic light
3641,396bc4df31a5b217.jpg,0.58125,0.62125,0.43583299999999997,0.576667,Traffic light
3642,396bc4df31a5b217.jpg,0.629375,0.670625,0.424167,0.5341670000000001,Traffic light
3643,39960fcad69ef16e.jpg,0.71,0.755625,0.490833,0.553333,Traffic sign
3644,39e7f2ab59cf27b5.jpg,0.339375,0.899375,0.236186,0.912243,Car
3645,39e7f2ab59cf27b5.jpg,0.5325,0.635,0.217768,0.338028,Car
3646,39e7f2ab59cf27b5.jpg,0.709375,0.79375,0.219935,0.266522,Car
3647,39e7f2ab59cf27b5.jpg,0.785,0.8475,0.230769,0.287107,Car
3648,39e7f2ab59cf27b5.jpg,0.964375,0.99875,0.247021,0.280607,Car
3649,39ede5f4e7aa2780.jpg,0.061875,0.785,0.338041,0.806968,Car
3650,39ede5f4e7aa2780.jpg,0.816875,0.98875,0.374765,0.538606,Car
3651,3a1c0e0b16c2b50c.jpg,0.22625,0.28125,0.37,0.440833,Traffic light
3652,3a1c0e0b16c2b50c.jpg,0.27125,0.290625,0.503333,0.5225,Traffic light
3653,3a1c0e0b16c2b50c.jpg,0.721875,0.731875,0.385,0.4325,Traffic light
3654,3a1c0e0b16c2b50c.jpg,0.731875,0.75125,0.380833,0.4275,Traffic light
3655,3a1c0e0b16c2b50c.jpg,0.959375,0.97875,0.2925,0.348333,Traffic light
3656,3a1f8059770a45cc.jpg,0.005,0.031875,0.46096000000000004,0.5512699999999999,Traffic light
3657,3a1f8059770a45cc.jpg,0.11625,0.143125,0.296331,0.365005,Traffic light
3658,3a1f8059770a45cc.jpg,0.218125,0.225625,0.296331,0.313264,Traffic light
3659,3a1f8059770a45cc.jpg,0.22125,0.231875,0.334901,0.36312300000000003,Traffic light
3660,3a1f8059770a45cc.jpg,0.269375,0.275625,0.298213,0.30762,Traffic light
3661,3a1f8059770a45cc.jpg,0.305,0.31625,0.334901,0.361242,Traffic light
3662,3a1f8059770a45cc.jpg,0.4125,0.436875,0.29539,0.365005,Traffic light
3663,3a1f8059770a45cc.jpg,0.53125,0.551875,0.5512699999999999,0.57667,Traffic light
3664,3a1f8059770a45cc.jpg,0.536875,0.555625,0.477893,0.532455,Traffic light
3665,3a1f8059770a45cc.jpg,0.068125,0.078125,0.49858900000000006,0.523989,Traffic sign
3666,3a1f8059770a45cc.jpg,0.114375,0.123125,0.457197,0.473189,Traffic sign
3667,3a1f8059770a45cc.jpg,0.141875,0.175625,0.300094,0.319849,Traffic sign
3668,3a1f8059770a45cc.jpg,0.231875,0.26875,0.334901,0.349953,Traffic sign
3669,3a1f8059770a45cc.jpg,0.234375,0.26,0.296331,0.305738,Traffic sign
3670,3a1f8059770a45cc.jpg,0.26,0.3175,0.31138299999999997,0.331138,Traffic sign
3671,3a1f8059770a45cc.jpg,0.284375,0.295,0.414864,0.438382,Traffic sign
3672,3a1f8059770a45cc.jpg,0.29375,0.30125,0.45531499999999997,0.473189,Traffic sign
3673,3a1f8059770a45cc.jpg,0.35,0.374375,0.5362180000000001,0.583255,Traffic sign
3674,3a1f8059770a45cc.jpg,0.380625,0.42,0.6876760000000001,0.716839,Traffic sign
3675,3a1f8059770a45cc.jpg,0.40625,0.415,0.459078,0.47695200000000004,Traffic sign
3676,3a1f8059770a45cc.jpg,0.436875,0.4725,0.29445,0.31138299999999997,Traffic sign
3677,3a1f8059770a45cc.jpg,0.436875,0.490625,0.786453,0.823142,Traffic sign
3678,3a1f8059770a45cc.jpg,0.438125,0.44625,0.48635900000000004,0.506115,Traffic sign
3679,3a1f8059770a45cc.jpg,0.439375,0.481875,0.6801510000000001,0.703669,Traffic sign
3680,3a1f8059770a45cc.jpg,0.485625,0.543125,0.8673569999999999,0.915334,Traffic sign
3681,3a1f8059770a45cc.jpg,0.528125,0.578125,0.784572,0.821261,Traffic sign
3682,3a1f8059770a45cc.jpg,0.594375,0.65875,0.861712,0.902164,Traffic sign
3683,3a1f8059770a45cc.jpg,0.88,0.900625,0.803387,0.852305,Traffic sign
3684,3a23017921f97b86.jpg,0.018815000000000002,0.098777,0.489375,0.62625,Person
3685,3a23017921f97b86.jpg,0.354657,0.6199439999999999,0.3625,0.598125,Person
3686,3a298a2cb5780f45.jpg,0.3875,0.66,0.093809,0.593809,Traffic sign
3687,3a298a2cb5780f45.jpg,0.434375,0.620625,0.569418,0.701689,Traffic sign
3688,3a2ed357f803ffe9.jpg,0.13333299999999998,0.543333,0.061875,0.38,Traffic sign
3689,3a2ed357f803ffe9.jpg,0.155833,0.518333,0.3875,0.49125,Traffic sign
3690,3a2ed357f803ffe9.jpg,0.1675,0.509167,0.469375,0.585625,Traffic sign
3691,3a2ed357f803ffe9.jpg,0.5425,0.843333,0.37125,0.455,Traffic sign
3692,3a2ed357f803ffe9.jpg,0.549167,0.855,0.113125,0.3625,Traffic sign
3693,3a455a6dcadbbf4c.jpg,0.0,0.999375,0.0,0.994167,Car
3694,3a522003dc097f9c.jpg,0.0,0.46358299999999997,0.143125,0.999375,Person
3695,3a522003dc097f9c.jpg,0.063976,0.61811,0.473125,0.999375,Person
3696,3a522003dc097f9c.jpg,0.235236,0.999016,0.278125,0.999375,Person
3697,3a6c0b5cd2688c08.jpg,0.6,0.70625,0.31916700000000003,0.553333,Person
3698,3a6c0b5cd2688c08.jpg,0.74875,0.82375,0.393333,0.5225,Person
3699,3a6c0b5cd2688c08.jpg,0.773125,0.889375,0.393333,0.564167,Person
3700,3a6c0b5cd2688c08.jpg,0.890625,0.985,0.51,0.844167,Person
3701,3a6c0b5cd2688c08.jpg,0.961875,0.999375,0.505,0.6375,Person
3702,3a6d651091c6b271.jpg,0.058824,0.8794120000000001,0.052734,0.592773,Traffic sign
3703,3a6d651091c6b271.jpg,0.22794099999999998,0.7,0.6035159999999999,0.916992,Traffic sign
3704,3a6f2b53c66c8e29.jpg,0.196667,0.65,0.1125,0.418125,Traffic sign
3705,3a832b2149cf87c5.jpg,0.17083299999999998,0.860833,0.338889,0.5588890000000001,Traffic sign
3706,3a889a3e9ab2c77e.jpg,0.422314,0.585124,0.178125,0.5575,Traffic light
3707,3a889a3e9ab2c77e.jpg,0.07686,0.909917,0.034375,0.7075,Traffic sign
3708,3a94e4b37672bb60.jpg,0.14625,0.17625,0.128333,0.199167,Person
3709,3a94e4b37672bb60.jpg,0.231875,0.355625,0.025,0.378333,Person
3710,3a94e4b37672bb60.jpg,0.40625,0.504375,0.068333,0.320833,Person
3711,3a94e4b37672bb60.jpg,0.519375,0.5425,0.125833,0.153333,Person
3712,3a94e4b37672bb60.jpg,0.544375,0.6025,0.076667,0.304167,Person
3713,3a94e4b37672bb60.jpg,0.69375,0.851875,0.123333,0.1975,Person
3714,3a94e4b37672bb60.jpg,0.713125,0.73875,0.120833,0.148333,Person
3715,3a94e4b37672bb60.jpg,0.758125,0.785625,0.10916700000000001,0.148333,Person
3716,3a94e4b37672bb60.jpg,0.786875,0.825625,0.114167,0.23,Person
3717,3a94e4b37672bb60.jpg,0.81625,0.85125,0.11083299999999999,0.248333,Person
3718,3a94e4b37672bb60.jpg,0.9175,0.940625,0.134167,0.166667,Person
3719,3a94e4b37672bb60.jpg,0.9575,0.999375,0.12,0.291667,Person
3720,3a94e4b37672bb60.jpg,0.0,0.135,0.120833,0.22,Car
3721,3a94e4b37672bb60.jpg,0.08375,0.9825,0.130833,0.885,Car
3722,3a94e4b37672bb60.jpg,0.951875,0.999375,0.6475,0.996667,Car
3723,3a9c534fb4dd3be8.jpg,0.276875,0.418125,0.298333,0.898333,Person
3724,3a9c534fb4dd3be8.jpg,0.0,0.02625,0.649167,0.9075,Person
3725,3a9c534fb4dd3be8.jpg,0.0,0.0425,0.3425,0.6325,Person
3726,3a9c534fb4dd3be8.jpg,0.12,0.2375,0.30833299999999997,0.77,Person
3727,3a9c534fb4dd3be8.jpg,0.216875,0.3025,0.3375,0.831667,Person
3728,3a9c534fb4dd3be8.jpg,0.47,0.566875,0.353333,0.831667,Person
3729,3a9c534fb4dd3be8.jpg,0.495,0.6175,0.324167,0.935,Person
3730,3aa5719b61d3b7f7.jpg,0.0,0.024375,0.106004,0.282364,Person
3731,3aa5719b61d3b7f7.jpg,0.009375,0.04875,0.08818,0.26547800000000005,Person
3732,3aa5719b61d3b7f7.jpg,0.055625,0.123125,0.098499,0.25422100000000003,Person
3733,3aa5719b61d3b7f7.jpg,0.095,0.119375,0.111632,0.155722,Person
3734,3aa5719b61d3b7f7.jpg,0.123125,0.164375,0.106004,0.227017,Person
3735,3aa5719b61d3b7f7.jpg,0.666875,0.718125,0.111632,0.24202600000000002,Person
3736,3aa5719b61d3b7f7.jpg,0.723125,0.765,0.10975599999999999,0.245779,Person
3737,3aa5719b61d3b7f7.jpg,0.844375,0.905,0.102251,0.181051,Person
3738,3aa5719b61d3b7f7.jpg,0.894375,0.92,0.136961,0.177298,Person
3739,3aa5719b61d3b7f7.jpg,0.031875,0.9825,0.120075,0.8611629999999999,Car
3740,3aa5719b61d3b7f7.jpg,0.488125,0.998125,0.12288900000000001,0.590056,Car
3741,3aaec6c4cb13f11c.jpg,0.0,0.99875,0.665,0.998333,Person
3742,3ab18a26d2178c04.jpg,0.009375,0.088125,0.443333,0.669167,Traffic light
3743,3ab18a26d2178c04.jpg,0.03375,0.096875,0.49833299999999997,0.720833,Traffic light
3744,3ab18a26d2178c04.jpg,0.551875,0.57875,0.6275,0.740833,Traffic light
3745,3ab18a26d2178c04.jpg,0.61875,0.815,0.0,0.35,Traffic light
3746,3ab18a26d2178c04.jpg,0.0,0.35625,0.826667,0.999167,Car
3747,3ab18a26d2178c04.jpg,0.605625,0.999375,0.7575,0.993333,Car
3748,3ab85a6b418d1183.jpg,0.43125,0.8328120000000001,0.20208299999999998,0.752083,Person
3749,3ab85a6b418d1183.jpg,0.0,0.43906300000000004,0.189583,0.685417,Person
3750,3ab85a6b418d1183.jpg,0.8484370000000001,0.9984379999999999,0.279167,0.760417,Person
3751,3ae385848cd91f25.jpg,0.265625,0.346875,0.390833,0.465,Traffic sign
3752,3ae385848cd91f25.jpg,0.341875,0.464375,0.350833,0.516667,Traffic sign
3753,3ae385848cd91f25.jpg,0.48125,0.66375,0.349167,0.518333,Traffic sign
3754,3ae385848cd91f25.jpg,0.655625,0.6725,0.695833,0.7125,Traffic sign
3755,3ae385848cd91f25.jpg,0.0,0.27,0.621667,0.889167,Car
3756,3ae385848cd91f25.jpg,0.295625,0.31125,0.716667,0.7375,Car
3757,3ae385848cd91f25.jpg,0.345,0.358125,0.725,0.739167,Car
3758,3ae385848cd91f25.jpg,0.396875,0.459375,0.7125,0.7725,Car
3759,3ae385848cd91f25.jpg,0.501875,0.52,0.720833,0.746667,Car
3760,3ae385848cd91f25.jpg,0.504375,0.51625,0.728333,0.755833,Car
3761,3ae385848cd91f25.jpg,0.528125,0.540625,0.726667,0.748333,Car
3762,3ae385848cd91f25.jpg,0.5525,0.585,0.719167,0.759167,Car
3763,3ae385848cd91f25.jpg,0.585,0.63125,0.726667,0.7725,Car
3764,3aff847d63378947.jpg,0.25375,0.276875,0.356667,0.41111099999999995,Traffic sign
3765,3aff847d63378947.jpg,0.55,0.574375,0.5,0.547778,Traffic sign
3766,3b327b2e352c1680.jpg,0.3275,0.38375,0.0,0.199812,Traffic light
3767,3b327b2e352c1680.jpg,0.541875,0.5625,0.5394,0.606004,Traffic light
3768,3b327b2e352c1680.jpg,0.641875,0.660625,0.545028,0.611632,Traffic light
3769,3b327b2e352c1680.jpg,0.658125,0.704375,0.04409,0.267355,Traffic light
3770,3b327b2e352c1680.jpg,0.83875,0.849375,0.728893,0.7504689999999999,Traffic light
3771,3b327b2e352c1680.jpg,0.859375,0.87625,0.713884,0.771107,Traffic light
3772,3b327b2e352c1680.jpg,0.945,0.99125,0.128518,0.32457800000000003,Traffic light
3773,3b550d885dbaa0d1.jpg,0.27579699999999996,0.636961,0.0,0.590625,Person
3774,3b550d885dbaa0d1.jpg,0.32551599999999997,0.9990620000000001,0.155625,0.75875,Person
3775,3b5dd782b1a1c7cb.jpg,0.683333,0.861667,0.12375,0.27375,Traffic sign
3776,3b5fdd4a6a8e9c9e.jpg,0.4875,0.8575,0.143126,0.354991,Traffic sign
3777,3b830a65f072b964.jpg,0.11875,0.13625,0.644965,0.736111,Traffic light
3778,3b830a65f072b964.jpg,0.28375,0.30375,0.652778,0.74566,Traffic light
3779,3b830a65f072b964.jpg,0.393125,0.41125,0.664062,0.749132,Traffic light
3780,3b830a65f072b964.jpg,0.56875,0.589375,0.664062,0.74566,Traffic light
3781,3b830a65f072b964.jpg,0.791875,0.82,0.869792,0.9305559999999999,Traffic light
3782,3b830a65f072b964.jpg,0.8175,0.845625,0.657986,0.749132,Traffic light
3783,3b830a65f072b964.jpg,0.825625,0.843125,0.868924,0.917535,Traffic light
3784,3b830a65f072b964.jpg,0.88375,0.90125,0.65625,0.727431,Traffic light
3785,3b830a65f072b964.jpg,0.97,0.9925,0.875,0.9409719999999999,Traffic light
3786,3b830a65f072b964.jpg,0.995625,0.999375,0.8784719999999999,0.9375,Traffic light
3787,3b839192eafb6e87.jpg,0.341875,0.374375,0.428333,0.473333,Traffic light
3788,3b839192eafb6e87.jpg,0.380625,0.411875,0.425,0.471667,Traffic light
3789,3b86ab926ddc934e.jpg,0.066102,0.9991530000000001,0.079375,0.999375,Person
3790,3b8fdd4300b6b4ea.jpg,0.223125,0.836875,0.1725,0.626667,Traffic sign
3791,3b915eccd4608b7b.jpg,0.133125,0.3175,0.764444,0.8855559999999999,Car
3792,3b915eccd4608b7b.jpg,0.56875,0.71875,0.773333,0.8711110000000001,Car
3793,3b915eccd4608b7b.jpg,0.860625,0.999375,0.773333,0.896667,Car
3794,3bc879cee2c997b0.jpg,0.008483,0.532516,0.141875,0.941875,Person
3795,3bc879cee2c997b0.jpg,0.36475,0.9623,0.005625,0.999375,Person
3796,3be004e858bf77de.jpg,0.9025,0.9575,0.3325,0.556667,Person
3797,3be004e858bf77de.jpg,0.450625,0.8425,0.355,0.575,Person
3798,3be004e858bf77de.jpg,0.835625,0.85125,0.3325,0.385833,Person
3799,3be004e858bf77de.jpg,0.8525,0.869375,0.334167,0.385833,Person
3800,3be004e858bf77de.jpg,0.869375,0.8825,0.3325,0.3825,Person
3801,3be004e858bf77de.jpg,0.8825,0.901875,0.334167,0.384167,Person
3802,3be004e858bf77de.jpg,0.9325,0.948125,0.365,0.416667,Person
3803,3be004e858bf77de.jpg,0.945,0.97875,0.31,0.361667,Person
3804,3bfc0c91e6fcb5a5.jpg,0.5977779999999999,0.671111,0.55,0.62875,Traffic light
3805,3bfc0c91e6fcb5a5.jpg,0.6077779999999999,0.676667,0.63875,0.69375,Traffic light
3806,3bfc0c91e6fcb5a5.jpg,0.698889,0.746667,0.63875,0.69375,Traffic light
3807,3c1814cf7a941d05.jpg,0.276875,0.41875,0.68,0.803333,Car
3808,3c1814cf7a941d05.jpg,0.0,0.150625,0.3975,0.508333,Traffic sign
3809,3c1814cf7a941d05.jpg,0.771875,0.905,0.120833,0.4425,Traffic sign
3810,3c1814cf7a941d05.jpg,0.12375,0.140625,0.67,0.718333,Car
3811,3c1814cf7a941d05.jpg,0.39375,0.499375,0.6575,0.773333,Car
3812,3c1f82adf45b1d0e.jpg,0.255,0.25625,0.596875,0.619792,Traffic light
3813,3c1f82adf45b1d0e.jpg,0.326875,0.338125,0.547917,0.577083,Traffic light
3814,3c1f82adf45b1d0e.jpg,0.405,0.41,0.582292,0.601042,Traffic light
3815,3c1f82adf45b1d0e.jpg,0.420625,0.43,0.486458,0.527083,Traffic light
3816,3c1f82adf45b1d0e.jpg,0.476875,0.480625,0.616667,0.63125,Traffic light
3817,3c1f82adf45b1d0e.jpg,0.503125,0.51125,0.484375,0.51875,Traffic light
3818,3c1f82adf45b1d0e.jpg,0.580625,0.586875,0.558333,0.588542,Traffic light
3819,3c1f82adf45b1d0e.jpg,0.0,0.18,0.642708,0.85625,Car
3820,3c1f82adf45b1d0e.jpg,0.0,0.47875,0.61875,0.870833,Car
3821,3c1f82adf45b1d0e.jpg,0.14375,0.19125,0.646875,0.683333,Car
3822,3c1f82adf45b1d0e.jpg,0.1825,0.30375,0.615625,0.752083,Car
3823,3c1f82adf45b1d0e.jpg,0.315625,0.35125,0.65,0.705208,Car
3824,3c1f82adf45b1d0e.jpg,0.345,0.434375,0.640625,0.752083,Car
3825,3c1f82adf45b1d0e.jpg,0.799375,0.8325,0.653125,0.69375,Car
3826,3c1f82adf45b1d0e.jpg,0.88125,0.98,0.635417,0.702083,Car
3827,3c578df5d1e6ad00.jpg,0.135,0.455625,0.472666,0.8326319999999999,Car
3828,3c578df5d1e6ad00.jpg,0.235,0.80125,0.308663,0.5996640000000001,Car
3829,3c578df5d1e6ad00.jpg,0.275,0.7375,0.196804,0.41211099999999995,Car
3830,3c59b139b80475f0.jpg,0.05,0.4775,0.020833,0.605,Traffic sign
3831,3c634702a46faa0e.jpg,0.0225,0.68375,0.230769,0.736398,Person
3832,3c777ec1833030ac.jpg,0.334375,0.633125,0.051595,0.518762,Person
3833,3c777ec1833030ac.jpg,0.026875,0.20375,0.028143,0.599437,Person
3834,3c777ec1833030ac.jpg,0.176875,0.338125,0.0,0.24765500000000001,Person
3835,3c777ec1833030ac.jpg,0.229375,0.455625,0.030019,0.531895,Person
3836,3c777ec1833030ac.jpg,0.4225,0.999375,0.277674,0.9990620000000001,Person
3837,3c777ec1833030ac.jpg,0.615,0.748125,0.024390000000000002,0.332083,Person
3838,3c777ec1833030ac.jpg,0.73,0.99,0.053471000000000005,0.621951,Person
3839,3c7f303d1bb89f96.jpg,0.41625,0.48875,0.380863,0.6435270000000001,Person
3840,3c7f303d1bb89f96.jpg,0.208125,0.695,0.32457800000000003,0.832083,Person
3841,3c8567cfe0187c43.jpg,0.149375,0.645,0.281955,0.9990600000000001,Person
3842,3c8567cfe0187c43.jpg,0.626875,0.855,0.22368400000000002,0.9990600000000001,Person
3843,3c8d05046561303d.jpg,0.01875,0.06625,0.670455,0.780992,Traffic sign
3844,3c8d05046561303d.jpg,0.156875,0.325625,0.663223,0.796488,Traffic sign
3845,3c8d05046561303d.jpg,0.160625,0.325625,0.48760299999999995,0.661157,Traffic sign
3846,3c8d64145d0c29d8.jpg,0.35,0.371875,0.419167,0.481667,Traffic light
3847,3c8d64145d0c29d8.jpg,0.35625,0.36125,0.654167,0.6625,Traffic light
3848,3c8d64145d0c29d8.jpg,0.465,0.488125,0.42,0.48,Traffic light
3849,3c8d64145d0c29d8.jpg,0.486875,0.503125,0.525,0.555833,Traffic light
3850,3c8d64145d0c29d8.jpg,0.54625,0.56,0.525,0.555833,Traffic light
3851,3c8d64145d0c29d8.jpg,0.04875,0.064375,0.706667,0.808333,Person
3852,3c8d64145d0c29d8.jpg,0.498125,0.565,0.670833,0.874167,Person
3853,3c90454562f5f1ff.jpg,0.426562,0.639063,0.74375,0.9421870000000001,Car
3854,3c92ab3c46017e79.jpg,0.29625,0.45,0.303333,0.506667,Traffic sign
3855,3c92ab3c46017e79.jpg,0.53,0.59625,0.496667,0.606667,Traffic sign
3856,3c92ab3c46017e79.jpg,0.619375,0.726875,0.4775,0.639167,Traffic sign
3857,3c9ab4447441f792.jpg,0.0,0.999375,0.015009,0.9990620000000001,Person
3858,3caae126853221a0.jpg,0.630796,0.690289,0.0,0.12875,Traffic light
3859,3caae126853221a0.jpg,0.6456689999999999,0.702537,0.03625,0.164375,Traffic light
3860,3caae126853221a0.jpg,0.710411,0.798775,0.013125,0.140625,Traffic light
3861,3cd1f053f6d49b76.jpg,0.0,0.8125,0.245,0.708333,Person
3862,3cd1f053f6d49b76.jpg,0.169375,0.43,0.530833,0.999167,Person
3863,3cd1f053f6d49b76.jpg,0.898125,0.96,0.31083299999999997,0.391667,Person
3864,3cd1f053f6d49b76.jpg,0.939375,0.99875,0.3275,0.414167,Person
3865,3cd374feafec80cd.jpg,0.16375,0.195625,0.43583299999999997,0.474167,Traffic sign
3866,3cd374feafec80cd.jpg,0.33,0.41,0.260833,0.380833,Traffic sign
3867,3ceb8ee88701bb3d.jpg,0.871875,0.991875,0.332402,0.48882700000000007,Traffic sign
3868,3cf8a4249cf945ea.jpg,0.209375,0.334375,0.0,0.14166700000000002,Traffic sign
3869,3cf8a4249cf945ea.jpg,0.363125,0.42125,0.01,0.175833,Traffic sign
3870,3cf8a4249cf945ea.jpg,0.0,0.78625,0.513333,0.999167,Car
3871,3cf8a4249cf945ea.jpg,0.068125,0.965625,0.726667,0.999167,Car
3872,3cf8a4249cf945ea.jpg,0.610625,0.999375,0.644167,0.960833,Car
3873,3cf8a4249cf945ea.jpg,0.963125,0.999375,0.525,0.5875,Car
3874,3d02dd0be3094fd9.jpg,0.095,0.925625,0.321101,0.8919469999999999,Car
3875,3d0c08de09ddf5c7.jpg,0.18875,0.758125,0.12382699999999999,0.9380860000000001,Person
3876,3d2894fba3fb59e3.jpg,0.4275,0.936875,0.13914400000000002,0.836391,Car
3877,3d2894fba3fb59e3.jpg,0.0,0.494375,0.11315,0.749235,Car
3878,3d2968f1efb5b15b.jpg,0.138125,0.2225,0.23546,0.44559099999999996,Traffic light
3879,3d2968f1efb5b15b.jpg,0.724375,0.763125,0.379925,0.47467200000000004,Traffic light
3880,3d2968f1efb5b15b.jpg,0.77375,0.811875,0.26454,0.379925,Traffic light
3881,3d2968f1efb5b15b.jpg,0.77875,0.806875,0.456848,0.5431520000000001,Traffic light
3882,3d7d10fcdeb57c30.jpg,0.175625,0.775625,0.15197,0.9990620000000001,Person
3883,3d9f270c94e95e10.jpg,0.841875,0.953125,0.437148,0.763602,Person
3884,3d9f270c94e95e10.jpg,0.350625,0.37875,0.28424,0.322702,Person
3885,3d9f270c94e95e10.jpg,0.37,0.404375,0.326454,0.370544,Person
3886,3d9f270c94e95e10.jpg,0.398125,0.486875,0.37242,0.46435299999999996,Person
3887,3d9f270c94e95e10.jpg,0.809375,0.92375,0.34521599999999997,0.500938,Person
3888,3d9f270c94e95e10.jpg,0.911875,0.999375,0.37242,0.555347,Person
3889,3d9f270c94e95e10.jpg,0.950625,0.999375,0.537523,0.70075,Person
3890,3db37ea985dd007a.jpg,0.065558,0.76908,0.146207,0.9986209999999999,Person
3891,3db510ad648fe659.jpg,0.015,0.40625,0.453258,0.573182,Car
3892,3db510ad648fe659.jpg,0.7375,0.845625,0.431539,0.495751,Car
3893,3dd9ef6b11a89206.jpg,0.0,0.209,0.246617,0.46917299999999995,Car
3894,3dd9ef6b11a89206.jpg,0.008,0.921,0.18797,0.721804,Car
3895,3dd9ef6b11a89206.jpg,0.272,0.436,0.266165,0.321805,Car
3896,3dd9ef6b11a89206.jpg,0.817,0.974,0.28571399999999997,0.457143,Car
3897,3de8c552ff0e4687.jpg,0.38875,0.414375,0.305005,0.387158,Traffic light
3898,3de8c552ff0e4687.jpg,0.395625,0.4125,0.409821,0.435316,Traffic light
3899,3de8c552ff0e4687.jpg,0.906875,0.93,0.431539,0.45797899999999997,Traffic light
3900,3de8c552ff0e4687.jpg,0.9125,0.939375,0.31728,0.402266,Traffic light
3901,3de8c552ff0e4687.jpg,0.944375,0.96875,0.319169,0.40415500000000004,Traffic light
3902,3dea3f7247150298.jpg,0.385,0.536875,0.110694,0.8564729999999999,Person
3903,3dea3f7247150298.jpg,0.131875,0.353125,0.39774899999999996,0.9990620000000001,Person
3904,3dea3f7247150298.jpg,0.609375,0.845625,0.7757970000000001,0.9990620000000001,Person
3905,3dea3f7247150298.jpg,0.8375,0.9875,0.755159,0.9990620000000001,Person
3906,3dea3f7247150298.jpg,0.898125,0.999375,0.77955,0.9990620000000001,Person
3907,3dea3f7247150298.jpg,0.904375,0.963125,0.101313,0.361163,Person
3908,3df4ba842935ec0a.jpg,0.031875,0.9825,0.048780000000000004,0.9924950000000001,Car
3909,3e38e68efa96d785.jpg,0.058977,0.45013000000000003,0.649383,0.882716,Car
3910,3e38e68efa96d785.jpg,0.5238510000000001,0.9557680000000001,0.128395,0.39876500000000004,Car
3911,3e38e68efa96d785.jpg,0.562012,0.9375540000000001,0.588889,0.907407,Car
3912,3e3bd6977ce22704.jpg,0.4675,0.490625,0.403361,0.419234,Traffic light
3913,3e3bd6977ce22704.jpg,0.89875,0.95,0.261438,0.297852,Traffic light
3914,3e4ba5d6ca276443.jpg,0.0375,0.9325,0.216667,0.945,Car
3915,3e4ba5d6ca276443.jpg,0.0,0.216875,0.293333,0.665,Car
3916,3e4ba5d6ca276443.jpg,0.954375,0.998125,0.4625,0.755,Car
3917,3e787ad0080cfc18.jpg,0.184926,0.420357,0.33375,0.55375,Traffic sign
3918,3e787ad0080cfc18.jpg,0.233877,0.33566399999999996,0.188125,0.26,Traffic sign
3919,3e787ad0080cfc18.jpg,0.463092,0.592852,0.60875,0.61875,Traffic sign
3920,3eb9db458408f1e3.jpg,0.466667,0.682353,0.31054699999999996,0.48730500000000004,Car
3921,3eb9db458408f1e3.jpg,0.726797,0.9934639999999999,0.910156,0.999023,Car
3922,3ebba225dd4040d7.jpg,0.571875,0.646875,0.45598,0.769103,Person
3923,3ebba225dd4040d7.jpg,0.2375,0.529375,0.10299000000000001,0.9991690000000001,Person
3924,3ebba225dd4040d7.jpg,0.463125,0.5575,0.392857,0.9609629999999999,Person
3925,3ebba225dd4040d7.jpg,0.529375,0.600625,0.433555,0.837209,Person
3926,3ebba225dd4040d7.jpg,0.0,0.17875,0.5240859999999999,0.7408640000000001,Car
3927,3ebba225dd4040d7.jpg,0.64875,0.68125,0.578904,0.607143,Car
3928,3ebba225dd4040d7.jpg,0.696875,0.725625,0.586379,0.607143,Car
3929,3ebc6c05846d355e.jpg,0.541875,0.770625,0.694561,0.804184,Car
3930,3ebc6c05846d355e.jpg,0.365,0.370625,0.638494,0.657741,Traffic light
3931,3ebc6c05846d355e.jpg,0.375625,0.39625,0.564854,0.605858,Traffic light
3932,3ebc6c05846d355e.jpg,0.381875,0.3975,0.635146,0.662762,Traffic light
3933,3ebc6c05846d355e.jpg,0.609375,0.636875,0.30627600000000005,0.395816,Traffic light
3934,3ebc6c05846d355e.jpg,0.66125,0.680625,0.475314,0.554812,Traffic light
